Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Cost,Price,Profit,Quantity,Sales
2600,CA-2018-108553,23-04-2018 00:00,29-04-2018,Standard Class,SK-19990,Sally Knutson,Consumer,United States,New York City,New York,10024,East,OFF-AP-10000026,Office Supplies,Appliances,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,670.98,825.06,154.07,14,11550.82483
2601,CA-2018-108553,23-04-2018 00:00,29-04-2018,Standard Class,SK-19990,Sally Knutson,Consumer,United States,New York City,New York,10024,East,OFF-SU-10002573,Office Supplies,Supplies,"Acme 10"" Easy Grip Assistive Scissors",721.43,906.46,185.03,1,906.4578497
2617,CA-2018-147942,01-04-2018 00:00,05-04-2018,Standard Class,MS-17365,Maribeth Schnelling,Consumer,United States,San Francisco,California,94110,West,OFF-LA-10003663,Office Supplies,Labels,Avery 498,238.35,66.59,-171.76,3,199.7716997
2618,CA-2018-147942,01-04-2018 00:00,05-04-2018,Standard Class,MS-17365,Maribeth Schnelling,Consumer,United States,San Francisco,California,94110,West,OFF-BI-10001294,Office Supplies,Binders,Fellowes Binding Cases,226.79,433.72,206.93,17,7373.206354
2619,CA-2018-115931,22-12-2018 00:00,26-12-2018,Standard Class,JM-15655,Jim Mitchum,Corporate,United States,Carlsbad,New Mexico,88220,West,OFF-AR-10000369,Office Supplies,Art,Design Ebony Sketching Pencil,35.93,63.56,27.63,2,127.129728
2620,CA-2018-115931,22-12-2018 00:00,26-12-2018,Standard Class,JM-15655,Jim Mitchum,Corporate,United States,Carlsbad,New Mexico,88220,West,TEC-PH-10001300,Technology,Phones,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",380.44,661.98,281.54,20,13239.58617
2621,CA-2018-115931,22-12-2018 00:00,26-12-2018,Standard Class,JM-15655,Jim Mitchum,Corporate,United States,Carlsbad,New Mexico,88220,West,OFF-ST-10000876,Office Supplies,Storage,Eldon Simplefile Box Office,662.27,909.69,247.42,22,20013.09964
2622,CA-2018-115931,22-12-2018 00:00,26-12-2018,Standard Class,JM-15655,Jim Mitchum,Corporate,United States,Carlsbad,New Mexico,88220,West,OFF-LA-10001404,Office Supplies,Labels,Avery 517,33.56,389.65,356.09,6,2337.903588
2624,CA-2018-127180,22-10-2018 00:00,24-10-2018,First Class,TA-21385,Tom Ashbrook,Home Office,United States,New York City,New York,10024,East,TEC-CO-10004722,Technology,Copiers,Canon imageCLASS 2200 Advanced Copier,127.03,731.87,604.84,17,12441.75745
2625,CA-2018-127180,22-10-2018 00:00,24-10-2018,First Class,TA-21385,Tom Ashbrook,Home Office,United States,New York City,New York,10024,East,TEC-PH-10001494,Technology,Phones,Polycom CX600 IP Phone VoIP phone,806.07,711.05,-95.02,22,15643.05774
2626,CA-2018-127180,22-10-2018 00:00,24-10-2018,First Class,TA-21385,Tom Ashbrook,Home Office,United States,New York City,New York,10024,East,OFF-EN-10002500,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,940.02,187.66,-752.36,5,938.2771593
2627,CA-2018-127180,22-10-2018 00:00,24-10-2018,First Class,TA-21385,Tom Ashbrook,Home Office,United States,New York City,New York,10024,East,TEC-PH-10003800,Technology,Phones,i.Sound Portable Power - 8000 mAh,844.57,332.06,-512.51,24,7969.337426
2628,US-2018-165344,13-11-2018 00:00,15-11-2018,First Class,SB-20290,Sean Braxton,Corporate,United States,Springfield,Ohio,45503,East,TEC-AC-10002399,Technology,Accessories,SanDisk Cruzer 32 GB USB Flash Drive,34.11,484.42,450.3,4,1937.678718
2629,US-2018-165344,13-11-2018 00:00,15-11-2018,First Class,SB-20290,Sean Braxton,Corporate,United States,Springfield,Ohio,45503,East,TEC-MA-10002210,Technology,Machines,Epson TM-T88V Direct Thermal Printer - Monochrome - Desktop,490.02,530.4,40.38,13,6895.152051
2630,US-2018-165344,13-11-2018 00:00,15-11-2018,First Class,SB-20290,Sean Braxton,Corporate,United States,Springfield,Ohio,45503,East,OFF-BI-10003196,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,140.23,188.08,47.85,17,3197.406049
2632,US-2018-110604,15-05-2018 00:00,20-05-2018,Standard Class,JF-15295,Jason Fortune-,Consumer,United States,Seattle,Washington,98103,West,FUR-FU-10000076,Furniture,Furnishings,24-Hour Round Wall Clock,764.47,179.41,-585.06,25,4485.240148
2633,US-2018-110604,15-05-2018 00:00,20-05-2018,Standard Class,JF-15295,Jason Fortune-,Consumer,United States,Seattle,Washington,98103,West,FUR-CH-10002017,Furniture,Chairs,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,535.59,129.55,-406.03,7,906.8808375
2634,US-2018-110604,15-05-2018 00:00,20-05-2018,Standard Class,JF-15295,Jason Fortune-,Consumer,United States,Seattle,Washington,98103,West,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,565.74,632.58,66.84,7,4428.025437
2638,CA-2018-108441,12-06-2018 00:00,18-06-2018,Standard Class,SB-20170,Sarah Bern,Consumer,United States,New York City,New York,10035,East,OFF-PA-10000697,Office Supplies,Paper,"TOPS Voice Message Log Book, Flash Format",372.19,65.88,-306.31,22,1449.297159
2639,CA-2018-108441,12-06-2018 00:00,18-06-2018,Standard Class,SB-20170,Sarah Bern,Consumer,United States,New York City,New York,10035,East,OFF-BI-10000848,Office Supplies,Binders,Angle-D Ring Binders,468.77,550.83,82.05,1,550.8258455
2640,CA-2018-108441,12-06-2018 00:00,18-06-2018,Standard Class,SB-20170,Sarah Bern,Consumer,United States,New York City,New York,10035,East,OFF-AR-10004691,Office Supplies,Art,Boston 1730 StandUp Electric Pencil Sharpener,482.09,165.88,-316.2,19,3151.759479
2641,CA-2018-108441,12-06-2018 00:00,18-06-2018,Standard Class,SB-20170,Sarah Bern,Consumer,United States,New York City,New York,10035,East,FUR-CH-10000595,Furniture,Chairs,Safco Contoured Stacking Chairs,611.67,903.22,291.56,6,5419.339814
2652,CA-2018-112515,17-09-2018 00:00,21-09-2018,Second Class,AS-10225,Alan Schoenberger,Corporate,United States,Provo,Utah,84604,West,OFF-BI-10000829,Office Supplies,Binders,Avery Non-Stick Binders,474.42,308.73,-165.69,15,4630.900032
2653,CA-2018-112515,17-09-2018 00:00,21-09-2018,Second Class,AS-10225,Alan Schoenberger,Corporate,United States,Provo,Utah,84604,West,OFF-BI-10003712,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",281.38,594.55,313.17,4,2378.218244
2654,CA-2018-112515,17-09-2018 00:00,21-09-2018,Second Class,AS-10225,Alan Schoenberger,Corporate,United States,Provo,Utah,84604,West,OFF-PA-10000062,Office Supplies,Paper,Green Bar Computer Printout Paper,166.38,553.2,386.82,17,9404.36479
2655,CA-2018-112515,17-09-2018 00:00,21-09-2018,Second Class,AS-10225,Alan Schoenberger,Corporate,United States,Provo,Utah,84604,West,FUR-BO-10003404,Furniture,Bookcases,"Global Adaptabilites Bookcase, Cherry/Storm Gray Finish",687.22,270.34,-416.88,25,6758.549435
2656,CA-2018-112515,17-09-2018 00:00,21-09-2018,Second Class,AS-10225,Alan Schoenberger,Corporate,United States,Provo,Utah,84604,West,OFF-BI-10004233,Office Supplies,Binders,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",866.49,935.35,68.86,9,8418.148252
2657,CA-2018-112515,17-09-2018 00:00,21-09-2018,Second Class,AS-10225,Alan Schoenberger,Corporate,United States,Provo,Utah,84604,West,OFF-ST-10001272,Office Supplies,Storage,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",395.91,549.61,153.7,5,2748.036844
2658,CA-2018-112515,17-09-2018 00:00,21-09-2018,Second Class,AS-10225,Alan Schoenberger,Corporate,United States,Provo,Utah,84604,West,OFF-LA-10001175,Office Supplies,Labels,Avery 514,52.75,115.46,62.71,12,1385.470225
2661,CA-2018-123372,28-11-2018 00:00,02-12-2018,Standard Class,DG-13300,Deirdre Greer,Corporate,United States,New York City,New York,10035,East,TEC-PH-10002834,Technology,Phones,Google Nexus 5,173.67,422.87,249.19,22,9303.032806
2662,CA-2018-123372,28-11-2018 00:00,02-12-2018,Standard Class,DG-13300,Deirdre Greer,Corporate,United States,New York City,New York,10035,East,OFF-EN-10003055,Office Supplies,Envelopes,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",241.65,751.5,509.85,14,10521.0052
2663,CA-2018-159604,14-04-2018 00:00,15-04-2018,First Class,CL-12700,Craig Leslie,Home Office,United States,Springfield,Missouri,65807,Central,OFF-BI-10003460,Office Supplies,Binders,Acco 3-Hole Punch,127.56,367.86,240.3,6,2207.177894
2675,CA-2018-136875,03-12-2018 00:00,03-12-2018,Same Day,TC-21295,Toby Carlisle,Consumer,United States,San Diego,California,92024,West,OFF-PA-10000357,Office Supplies,Paper,Xerox 1888,159.57,32.64,-126.92,3,97.92508055
2676,CA-2018-132185,27-11-2018 00:00,02-12-2018,Standard Class,DB-13615,Doug Bickford,Consumer,United States,Asheville,North Carolina,28806,South,OFF-AR-10000422,Office Supplies,Art,Pencil and Crayon Sharpener,283.73,757.82,474.09,15,11367.23872
2677,CA-2018-132185,27-11-2018 00:00,02-12-2018,Standard Class,DB-13615,Doug Bickford,Consumer,United States,Asheville,North Carolina,28806,South,OFF-AP-10001205,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,15.35,541.1,525.74,14,7575.361886
2680,CA-2018-127026,21-01-2018 00:00,27-01-2018,Standard Class,MH-18115,Mick Hernandez,Home Office,United States,Jackson,Michigan,49201,Central,OFF-BI-10000546,Office Supplies,Binders,Avery Durable Binders,196.01,694.98,498.97,24,16679.55105
2681,CA-2018-127026,21-01-2018 00:00,27-01-2018,Standard Class,MH-18115,Mick Hernandez,Home Office,United States,Jackson,Michigan,49201,Central,TEC-AC-10002049,Technology,Accessories,Logitech G19 Programmable Gaming Keyboard,111.97,490.26,378.29,20,9805.100838
2682,CA-2018-127026,21-01-2018 00:00,27-01-2018,Standard Class,MH-18115,Mick Hernandez,Home Office,United States,Jackson,Michigan,49201,Central,OFF-BI-10001196,Office Supplies,Binders,"Avery Flip-Chart Easel Binder, Black",156.27,167.5,11.23,14,2344.953609
2683,CA-2018-127026,21-01-2018 00:00,27-01-2018,Standard Class,MH-18115,Mick Hernandez,Home Office,United States,Jackson,Michigan,49201,Central,TEC-MA-10002981,Technology,Machines,I.R.I.S IRISCard Anywhere 5 Card Scanner,536.85,232.48,-304.37,8,1859.8395
2684,CA-2018-127026,21-01-2018 00:00,27-01-2018,Standard Class,MH-18115,Mick Hernandez,Home Office,United States,Jackson,Michigan,49201,Central,TEC-PH-10003601,Technology,Phones,"Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver",26.41,927.97,901.55,25,23199.14728
2685,CA-2018-137085,29-06-2018 00:00,06-07-2018,Standard Class,CT-11995,Carol Triggs,Consumer,United States,Los Angeles,California,90004,West,OFF-BI-10000632,Office Supplies,Binders,Satellite Sectional Post Binders,318.14,269.71,-48.43,15,4045.678595
2691,CA-2018-156412,04-12-2018 00:00,08-12-2018,Standard Class,CM-12160,Charles McCrossin,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10004364,Office Supplies,Binders,Storex Dura Pro Binders,240.93,843.88,602.96,18,15189.89054
2705,CA-2018-156818,11-07-2018 00:00,13-07-2018,Second Class,JD-16015,Joy Daniels,Consumer,United States,New York City,New York,10009,East,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,133.68,129.53,-4.15,3,388.5765339
2706,CA-2018-155873,16-06-2018 00:00,21-06-2018,Standard Class,AB-10255,Alejandro Ballentine,Home Office,United States,Carlsbad,New Mexico,88220,West,OFF-SU-10001165,Office Supplies,Supplies,Acme Elite Stainless Steel Scissors,734.63,132.67,-601.96,5,663.3574579
2707,CA-2018-155873,16-06-2018 00:00,21-06-2018,Standard Class,AB-10255,Alejandro Ballentine,Home Office,United States,Carlsbad,New Mexico,88220,West,OFF-PA-10001246,Office Supplies,Paper,Xerox 215,279.03,944.45,665.43,20,18889.00165
2708,CA-2018-155873,16-06-2018 00:00,21-06-2018,Standard Class,AB-10255,Alejandro Ballentine,Home Office,United States,Carlsbad,New Mexico,88220,West,OFF-PA-10001815,Office Supplies,Paper,Xerox 1885,885.79,22.42,-863.37,9,201.7864177
2712,CA-2018-132430,09-10-2018 00:00,11-10-2018,First Class,CP-12085,Cathy Prescott,Corporate,United States,Lakewood,Ohio,44107,East,FUR-FU-10003577,Furniture,Furnishings,Nu-Dell Leatherette Frames,323.83,127.3,-196.53,4,509.1988634
2713,CA-2018-146031,29-07-2018 00:00,01-08-2018,Second Class,GM-14440,Gary McGarr,Consumer,United States,Troy,New York,12180,East,OFF-AR-10002656,Office Supplies,Art,Sanford Liquid Accent Highlighters,551.17,22.66,-528.52,6,135.9498922
2717,CA-2018-128475,26-08-2018 00:00,01-09-2018,Standard Class,SC-20680,Steve Carroll,Home Office,United States,Columbus,Georgia,31907,South,TEC-AC-10000158,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,629.62,344.51,-285.11,18,6201.199322
2719,CA-2018-144827,21-12-2018 00:00,27-12-2018,Standard Class,SE-20110,Sanjit Engle,Consumer,United States,Costa Mesa,California,92627,West,OFF-ST-10004340,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",10.01,800.57,790.56,16,12809.16677
2726,CA-2018-149888,07-11-2018 00:00,13-11-2018,Standard Class,EP-13915,Emily Phan,Consumer,United States,Philadelphia,Pennsylvania,19120,East,TEC-PH-10003811,Technology,Phones,Jabra Supreme Plus Driver Edition Headset,288.93,562.4,273.47,10,5624.028415
2727,CA-2018-149888,07-11-2018 00:00,13-11-2018,Standard Class,EP-13915,Emily Phan,Consumer,United States,Philadelphia,Pennsylvania,19120,East,FUR-TA-10000849,Furniture,Tables,Bevis Rectangular Conference Tables,787.51,376.59,-410.92,5,1882.959236
2728,CA-2018-119193,22-12-2018 00:00,24-12-2018,First Class,SK-19990,Sally Knutson,Consumer,United States,Toledo,Ohio,43615,East,OFF-BI-10000848,Office Supplies,Binders,Angle-D Ring Binders,216.07,968.84,752.76,3,2906.515887
2729,CA-2018-119193,22-12-2018 00:00,24-12-2018,First Class,SK-19990,Sally Knutson,Consumer,United States,Toledo,Ohio,43615,East,TEC-PH-10003072,Technology,Phones,Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,824.07,889.2,65.12,16,14227.16442
2730,CA-2018-104801,13-02-2018 00:00,19-02-2018,Standard Class,FH-14350,Fred Harton,Consumer,United States,Seattle,Washington,98105,West,OFF-AR-10001547,Office Supplies,Art,Newell 311,688.47,414.07,-274.4,14,5796.97839
2731,CA-2018-104801,13-02-2018 00:00,19-02-2018,Standard Class,FH-14350,Fred Harton,Consumer,United States,Seattle,Washington,98105,West,TEC-AC-10001838,Technology,Accessories,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,509.67,477.46,-32.21,2,954.9100813
2732,CA-2018-104801,13-02-2018 00:00,19-02-2018,Standard Class,FH-14350,Fred Harton,Consumer,United States,Seattle,Washington,98105,West,FUR-FU-10004017,Furniture,Furnishings,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",337.31,238.12,-99.19,18,4286.071199
2740,CA-2018-122707,16-04-2018 00:00,18-04-2018,First Class,EB-13750,Edward Becker,Corporate,United States,Hoover,Alabama,35244,South,OFF-SU-10000157,Office Supplies,Supplies,Compact Automatic Electric Letter Opener,465.68,207.78,-257.89,16,3324.547533
2741,CA-2018-122707,16-04-2018 00:00,18-04-2018,First Class,EB-13750,Edward Becker,Corporate,United States,Hoover,Alabama,35244,South,TEC-AC-10004227,Technology,Accessories,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,204.61,673.6,468.99,16,10777.59779
2746,CA-2018-163321,07-08-2018 00:00,11-08-2018,Second Class,FM-14380,Fred McMath,Consumer,United States,Jacksonville,North Carolina,28540,South,TEC-AC-10004571,Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse,396.21,615.91,219.7,21,12934.09999
2762,CA-2018-126536,12-10-2018 00:00,14-10-2018,First Class,NK-18490,Neil Knudson,Home Office,United States,San Francisco,California,94110,West,TEC-AC-10003709,Technology,Accessories,Maxell 4.7GB DVD-R 5/Pack,850.81,417.78,-433.03,12,5013.323314
2763,CA-2018-126536,12-10-2018 00:00,14-10-2018,First Class,NK-18490,Neil Knudson,Home Office,United States,San Francisco,California,94110,West,OFF-BI-10001191,Office Supplies,Binders,Canvas Sectional Post Binders,440.67,121.97,-318.7,6,731.8319217
2764,CA-2018-165757,22-06-2018 00:00,28-06-2018,Standard Class,PL-18925,Paul Lucas,Home Office,United States,Philadelphia,Pennsylvania,19140,East,OFF-BI-10003166,Office Supplies,Binders,GBC Plasticlear Binding Covers,585.18,679.86,94.67,10,6798.596355
2765,CA-2018-165757,22-06-2018 00:00,28-06-2018,Standard Class,PL-18925,Paul Lucas,Home Office,United States,Philadelphia,Pennsylvania,19140,East,OFF-BI-10003982,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,803.18,428.79,-374.38,23,9862.266057
2766,CA-2018-165757,22-06-2018 00:00,28-06-2018,Standard Class,PL-18925,Paul Lucas,Home Office,United States,Philadelphia,Pennsylvania,19140,East,OFF-ST-10004835,Office Supplies,Storage,Plastic Stacking Crates & Casters,728.27,770.62,42.35,1,770.6188373
2767,CA-2018-167752,15-01-2018 00:00,18-01-2018,First Class,RW-19690,Robert Waldorf,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-AP-10000159,Office Supplies,Appliances,Belkin F9M820V08 8 Outlet Surge,450.67,153.1,-297.57,9,1377.860708
2768,CA-2018-167752,15-01-2018 00:00,18-01-2018,First Class,RW-19690,Robert Waldorf,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-AP-10002945,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,999.22,852.55,-146.67,12,10230.62199
2773,CA-2018-158967,10-12-2018 00:00,12-12-2018,First Class,BT-11680,Brian Thompson,Consumer,United States,Fort Lauderdale,Florida,33311,South,FUR-FU-10001940,Furniture,Furnishings,Staple-based wall hangings,940.81,237.7,-703.11,3,713.102802
2775,CA-2018-143455,11-11-2018 00:00,18-11-2018,Standard Class,ML-17755,Max Ludwig,Home Office,United States,Springfield,Ohio,45503,East,OFF-PA-10004451,Office Supplies,Paper,Xerox 222,171.3,357.49,186.18,20,7149.75231
2779,CA-2018-108322,30-04-2018 00:00,05-05-2018,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Pompano Beach,Florida,33068,South,FUR-FU-10001935,Furniture,Furnishings,3M Hangers With Command Adhesive,369.34,991.67,622.33,13,12891.7424
2780,CA-2018-108322,30-04-2018 00:00,05-05-2018,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Pompano Beach,Florida,33068,South,TEC-AC-10003433,Technology,Accessories,Maxell 4.7GB DVD+R 5/Pack,595.2,744.82,149.62,19,14151.55586
2781,CA-2018-167668,06-05-2018 00:00,08-05-2018,First Class,TC-21295,Toby Carlisle,Consumer,United States,New York City,New York,10035,East,OFF-LA-10004544,Office Supplies,Labels,Avery 505,114,983.69,869.69,8,7869.501704
2782,CA-2018-146724,20-11-2018 00:00,27-11-2018,Standard Class,HG-15025,Hunter Glantz,Consumer,United States,Lakeville,Minnesota,55044,Central,OFF-AR-10001026,Office Supplies,Art,"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",139.83,837.9,698.07,25,20947.60231
2798,CA-2018-158743,20-10-2018 00:00,27-10-2018,Standard Class,IG-15085,Ivan Gibson,Consumer,United States,Little Rock,Arkansas,72209,South,OFF-AR-10002257,Office Supplies,Art,"Eldon Spacemaker Box, Quick-Snap Lid, Clear",764.64,292.41,-472.24,3,877.2174554
2799,CA-2018-158743,20-10-2018 00:00,27-10-2018,Standard Class,IG-15085,Ivan Gibson,Consumer,United States,Little Rock,Arkansas,72209,South,OFF-PA-10001019,Office Supplies,Paper,Xerox 1884,747.2,173.61,-573.59,17,2951.322703
2800,CA-2018-158743,20-10-2018 00:00,27-10-2018,Standard Class,IG-15085,Ivan Gibson,Consumer,United States,Little Rock,Arkansas,72209,South,OFF-BI-10003364,Office Supplies,Binders,Binding Machine Supplies,581.86,739.02,157.16,12,8868.229753
2803,CA-2018-143329,03-11-2018 00:00,08-11-2018,Standard Class,DL-13330,Denise Leinenbach,Consumer,United States,Las Cruces,New Mexico,88001,West,FUR-FU-10000629,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,192.16,992.73,800.57,22,21839.99881
2823,CA-2018-131016,18-09-2018 00:00,20-09-2018,First Class,DC-12850,Dan Campbell,Consumer,United States,Arlington,Texas,76017,Central,OFF-AR-10000122,Office Supplies,Art,Newell 314,670.65,728.58,57.93,17,12385.91159
2824,CA-2018-131016,18-09-2018 00:00,20-09-2018,First Class,DC-12850,Dan Campbell,Consumer,United States,Arlington,Texas,76017,Central,OFF-ST-10000352,Office Supplies,Storage,Acco Perma 2700 Stacking Storage Drawers,440.03,544.43,104.4,10,5444.271152
2834,CA-2018-134649,26-01-2018 00:00,31-01-2018,Second Class,CA-11965,Carol Adams,Corporate,United States,Hoover,Alabama,35244,South,OFF-AR-10001547,Office Supplies,Art,Newell 311,11.14,637.67,626.53,12,7652.050314
2835,CA-2018-134649,26-01-2018 00:00,31-01-2018,Second Class,CA-11965,Carol Adams,Corporate,United States,Hoover,Alabama,35244,South,OFF-BI-10001890,Office Supplies,Binders,Avery Poly Binder Pockets,505.06,340.43,-164.63,15,5106.518914
2836,CA-2018-110842,11-11-2018 00:00,16-11-2018,Standard Class,GA-14725,Guy Armstrong,Consumer,United States,Los Angeles,California,90036,West,OFF-AP-10003971,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,903.37,467.14,-436.23,23,10744.28791
2837,CA-2018-110842,11-11-2018 00:00,16-11-2018,Standard Class,GA-14725,Guy Armstrong,Consumer,United States,Los Angeles,California,90036,West,OFF-PA-10000520,Office Supplies,Paper,Xerox 201,122.13,938.86,816.73,19,17838.29706
2838,CA-2018-110842,11-11-2018 00:00,16-11-2018,Standard Class,GA-14725,Guy Armstrong,Consumer,United States,Los Angeles,California,90036,West,OFF-BI-10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,938.12,736.63,-201.49,19,13996.03233
2842,US-2018-135062,31-08-2018 00:00,04-09-2018,Second Class,RL-19615,Rob Lucas,Consumer,United States,Fayetteville,North Carolina,28314,South,OFF-PA-10000100,Office Supplies,Paper,Xerox 1945,40.55,214.08,173.53,25,5352.015579
2843,CA-2018-135650,23-03-2018 00:00,27-03-2018,Standard Class,AC-10660,Anna Chung,Consumer,United States,Huntsville,Texas,77340,Central,OFF-ST-10001809,Office Supplies,Storage,Fellowes Officeware Wire Shelving,798.8,894.87,96.07,15,13423.04873
2844,CA-2018-112865,18-05-2018 00:00,22-05-2018,Standard Class,BH-11710,Brosina Hoffman,Consumer,United States,Philadelphia,Pennsylvania,19140,East,TEC-AC-10000387,Technology,Accessories,KeyTronic KT800P2 - Keyboard - Black,516.28,771.26,254.98,11,8483.850685
2846,CA-2018-138163,17-11-2018 00:00,20-11-2018,First Class,XP-21865,Xylona Preis,Consumer,United States,Everett,Massachusetts,2149,East,OFF-AR-10001958,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,145.61,948.66,803.05,23,21819.13302
2847,CA-2018-152093,10-09-2018 00:00,15-09-2018,Standard Class,SN-20560,Skye Norling,Home Office,United States,Chicago,Illinois,60653,Central,OFF-BI-10003527,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,142.64,302.14,159.5,15,4532.134214
2848,CA-2018-157854,08-04-2018 00:00,15-04-2018,Standard Class,DM-13345,Denise Monton,Corporate,United States,Roswell,Georgia,30076,South,FUR-FU-10003832,Furniture,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",688.81,9.04,-679.77,21,189.8221472
2849,CA-2018-157854,08-04-2018 00:00,15-04-2018,Standard Class,DM-13345,Denise Monton,Corporate,United States,Roswell,Georgia,30076,South,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,429.86,931.01,501.16,25,23275.33032
2852,CA-2018-107342,17-12-2018 00:00,22-12-2018,Standard Class,VF-21715,Vicky Freymann,Home Office,United States,Columbus,Indiana,47201,Central,OFF-PA-10001745,Office Supplies,Paper,"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",529.9,329.59,-200.31,11,3625.459555
2855,CA-2018-137344,20-08-2018 00:00,20-08-2018,Same Day,EM-13810,Eleni McCrary,Corporate,United States,Franklin,Massachusetts,2038,East,OFF-ST-10000344,Office Supplies,Storage,"Neat Ideas Personal Hanging Folder Files, Black",109.48,464.67,355.19,7,3252.669036
2856,CA-2018-169810,25-07-2018 00:00,31-07-2018,Standard Class,RB-19360,Raymond Buch,Consumer,United States,Sioux Falls,South Dakota,57103,Central,OFF-LA-10003663,Office Supplies,Labels,Avery 498,806.8,373.4,-433.39,24,8961.671952
2859,CA-2018-138975,19-05-2018 00:00,23-05-2018,Standard Class,SC-20380,Shahid Collister,Consumer,United States,Atlanta,Georgia,30318,South,TEC-AC-10003441,Technology,Accessories,Kingston Digital DataTraveler 32GB USB 2.0,230.71,272.64,41.92,20,5452.700135
2860,CA-2018-138975,19-05-2018 00:00,23-05-2018,Standard Class,SC-20380,Shahid Collister,Consumer,United States,Atlanta,Georgia,30318,South,TEC-PH-10004389,Technology,Phones,Nokia Lumia 925,85.01,482.71,397.7,14,6757.979979
2861,CA-2018-138975,19-05-2018 00:00,23-05-2018,Standard Class,SC-20380,Shahid Collister,Consumer,United States,Atlanta,Georgia,30318,South,FUR-BO-10004695,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,394.56,733.23,338.66,7,5132.606058
2862,CA-2018-138975,19-05-2018 00:00,23-05-2018,Standard Class,SC-20380,Shahid Collister,Consumer,United States,Atlanta,Georgia,30318,South,OFF-PA-10000100,Office Supplies,Paper,Xerox 1945,542.9,840.64,297.75,9,7565.804288
2863,CA-2018-106537,12-08-2018 00:00,17-08-2018,Standard Class,RH-19495,Rick Hansen,Consumer,United States,Orlando,Florida,32839,South,OFF-PA-10000223,Office Supplies,Paper,Xerox 2000,164.85,575.13,410.28,25,14378.2931
2864,US-2018-103828,13-08-2018 00:00,13-08-2018,Same Day,JK-15370,Jay Kimmel,Consumer,United States,San Francisco,California,94122,West,OFF-ST-10001325,Office Supplies,Storage,Sterilite Officeware Hinged File Box,349.28,869.78,520.51,21,18265.47282
2865,US-2018-103828,13-08-2018 00:00,13-08-2018,Same Day,JK-15370,Jay Kimmel,Consumer,United States,San Francisco,California,94122,West,OFF-AP-10004249,Office Supplies,Appliances,Staple holder,803.07,955.96,152.89,24,22943.04235
2866,US-2018-103828,13-08-2018 00:00,13-08-2018,Same Day,JK-15370,Jay Kimmel,Consumer,United States,San Francisco,California,94122,West,OFF-AR-10000588,Office Supplies,Art,Newell 345,939.08,834.83,-104.25,15,12522.48956
2867,US-2018-103828,13-08-2018 00:00,13-08-2018,Same Day,JK-15370,Jay Kimmel,Consumer,United States,San Francisco,California,94122,West,OFF-SU-10000946,Office Supplies,Supplies,Staple remover,132.38,275.36,142.98,20,5507.233748
