Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Cost,Price,Profit,Quantity,Sales
2040,CA-2016-122287,2016-06-18 00:00:00,23/06/2016,Standard Class,SN-20560,Skye Norling,Home Office,United States,Peoria,Arizona,85345,West,OFF-BI-10004656,Office Supplies,Binders,Peel & Stick Add-On Corner Pockets,153.38,523.41,370.02,20,10468.11577
2041,CA-2016-122287,2016-06-18 00:00:00,23/06/2016,Standard Class,SN-20560,Skye Norling,Home Office,United States,Peoria,Arizona,85345,West,OFF-BI-10003707,Office Supplies,Binders,Aluminum Screw Posts,530.81,681.04,150.23,3,2043.123463
2042,CA-2016-122287,2016-06-18 00:00:00,23/06/2016,Standard Class,SN-20560,Skye Norling,Home Office,United States,Peoria,Arizona,85345,West,FUR-FU-10004973,Furniture,Furnishings,Flat Face Poster Frame,791.19,525.31,-265.89,11,5778.360702
2043,CA-2016-104493,2016-10-02 00:00:00,8/10/16,Standard Class,EB-13705,Ed Braxton,Corporate,United States,San Diego,California,92105,West,OFF-BI-10004817,Office Supplies,Binders,GBC Personal VeloBind Strips,720.58,819.72,99.14,7,5738.025603
2049,CA-2016-142237,2016-07-11 00:00:00,13/07/2016,First Class,CK-12595,Clytie Kelty,Consumer,United States,Philadelphia,Pennsylvania,19134,East,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",571.13,507.46,-63.67,12,6089.493014
2050,CA-2016-142237,2016-07-11 00:00:00,13/07/2016,First Class,CK-12595,Clytie Kelty,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10004022,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder,612.35,236.48,-375.87,14,3310.748749
2051,CA-2016-142237,2016-07-11 00:00:00,13/07/2016,First Class,CK-12595,Clytie Kelty,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10003669,Office Supplies,Binders,3M Organizer Strips,895.14,841.74,-53.4,6,5050.429212
2052,CA-2016-142237,2016-07-11 00:00:00,13/07/2016,First Class,CK-12595,Clytie Kelty,Consumer,United States,Philadelphia,Pennsylvania,19134,East,FUR-CH-10003833,Furniture,Chairs,Novimex Fabric Task Chair,879.68,737.07,-142.62,6,4422.407015
2053,CA-2016-142237,2016-07-11 00:00:00,13/07/2016,First Class,CK-12595,Clytie Kelty,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-AR-10003732,Office Supplies,Art,Newell 333,391.71,887.74,496.04,24,21305.86274
2054,CA-2016-142237,2016-07-11 00:00:00,13/07/2016,First Class,CK-12595,Clytie Kelty,Consumer,United States,Philadelphia,Pennsylvania,19134,East,FUR-FU-10003142,Furniture,Furnishings,"Master Big Foot Doorstop, Beige",543.63,435.54,-108.09,13,5661.965311
2069,CA-2016-133452,2016-04-13 00:00:00,19/04/2016,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Pomona,California,91767,West,TEC-AC-10002800,Technology,Accessories,Plantronics Audio 478 Stereo USB Headset,302.5,341.29,38.79,5,1706.447343
2070,CA-2016-133452,2016-04-13 00:00:00,19/04/2016,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Pomona,California,91767,West,FUR-TA-10003954,Furniture,Tables,Hon 94000 Series Round Tables,284.97,972.4,687.43,21,20420.40701
2080,CA-2016-120103,2016-12-24 00:00:00,29/12/2016,Standard Class,MS-17365,Maribeth Schnelling,Consumer,United States,Phoenix,Arizona,85023,West,OFF-PA-10001295,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Perforations,833.32,263.95,-569.38,15,3959.241371
2081,CA-2016-120103,2016-12-24 00:00:00,29/12/2016,Standard Class,MS-17365,Maribeth Schnelling,Consumer,United States,Phoenix,Arizona,85023,West,TEC-PH-10002170,Technology,Phones,ClearSounds CSC500 Amplified Spirit Phone Corded phone,283.44,37.68,-245.77,3,113.0263607
2082,CA-2016-120103,2016-12-24 00:00:00,29/12/2016,Standard Class,MS-17365,Maribeth Schnelling,Consumer,United States,Phoenix,Arizona,85023,West,FUR-FU-10002885,Furniture,Furnishings,Magna Visual Magnetic Picture Hangers,784.51,765.98,-18.53,17,13021.58153
2090,CA-2016-139290,2016-10-26 00:00:00,30/10/2016,Standard Class,MY-17380,Maribeth Yedwab,Corporate,United States,Rancho Cucamonga,California,91730,West,OFF-LA-10004008,Office Supplies,Labels,Avery 507,768.07,22.33,-745.74,25,558.3319913
2094,CA-2016-149678,2016-04-13 00:00:00,15/04/2016,Second Class,AW-10840,Anthony Witt,Consumer,United States,Farmington,New Mexico,87401,West,OFF-SU-10004498,Office Supplies,Supplies,Martin-Yale Premier Letter Opener,288.56,411.51,122.95,21,8641.785236
2095,US-2016-164357,2016-11-25 00:00:00,29/11/2016,Standard Class,SF-20065,Sandra Flanagan,Consumer,United States,Wilmington,North Carolina,28403,South,OFF-AR-10001177,Office Supplies,Art,Newell 349,200.71,247.7,47,7,1733.920882
2108,CA-2016-164882,2016-10-31 00:00:00,31/10/2016,Same Day,SG-20080,Sandra Glassco,Consumer,United States,Redlands,California,92374,West,OFF-PA-10000157,Office Supplies,Paper,Xerox 191,139.81,842.93,703.13,5,4214.674017
2109,CA-2016-164882,2016-10-31 00:00:00,31/10/2016,Same Day,SG-20080,Sandra Glassco,Consumer,United States,Redlands,California,92374,West,OFF-BI-10004519,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine,958.54,52.57,-905.97,23,1209.192755
2110,CA-2016-164882,2016-10-31 00:00:00,31/10/2016,Same Day,SG-20080,Sandra Glassco,Consumer,United States,Redlands,California,92374,West,OFF-AR-10004272,Office Supplies,Art,Newell 308,792.32,426.61,-365.71,4,1706.446435
2111,CA-2016-164882,2016-10-31 00:00:00,31/10/2016,Same Day,SG-20080,Sandra Glassco,Consumer,United States,Redlands,California,92374,West,OFF-FA-10000585,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,117.04,255.8,138.76,15,3836.964734
2112,CA-2016-164882,2016-10-31 00:00:00,31/10/2016,Same Day,SG-20080,Sandra Glassco,Consumer,United States,Redlands,California,92374,West,FUR-CH-10004218,Furniture,Chairs,"Global Fabric Manager's Chair, Dark Gray",499.6,764.11,264.52,8,6112.902841
2113,CA-2016-164882,2016-10-31 00:00:00,31/10/2016,Same Day,SG-20080,Sandra Glassco,Consumer,United States,Redlands,California,92374,West,OFF-SU-10004231,Office Supplies,Supplies,Acme Tagit Stainless Steel Antibacterial Scissors,516.02,972.12,456.11,1,972.1236632
2114,CA-2016-164882,2016-10-31 00:00:00,31/10/2016,Same Day,SG-20080,Sandra Glassco,Consumer,United States,Redlands,California,92374,West,TEC-PH-10001578,Technology,Phones,Polycom SoundStation2 EX Conference phone,467.85,888.11,420.26,5,4440.531904
2115,CA-2016-164882,2016-10-31 00:00:00,31/10/2016,Same Day,SG-20080,Sandra Glassco,Consumer,United States,Redlands,California,92374,West,OFF-ST-10003638,Office Supplies,Storage,Mobile Personal File Cube,649.8,822.39,172.59,24,19737.29316
2116,CA-2016-164882,2016-10-31 00:00:00,31/10/2016,Same Day,SG-20080,Sandra Glassco,Consumer,United States,Redlands,California,92374,West,FUR-BO-10002213,Furniture,Bookcases,DMI Eclipse Executive Suite Bookcases,833.62,916.54,82.93,3,2749.634258
2117,CA-2016-159786,2016-10-12 00:00:00,17/10/2016,Second Class,RK-19300,Ralph Kennedy,Consumer,United States,Rochester,New York,14609,East,FUR-TA-10001307,Furniture,Tables,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",725.15,823.26,98.11,19,15641.98749
2128,CA-2016-134859,2016-10-04 00:00:00,9/10/16,Standard Class,JK-16120,Julie Kriz,Home Office,United States,Philadelphia,Pennsylvania,19134,East,FUR-FU-10003623,Furniture,Furnishings,"DataProducts Ampli Magnifier Task Lamp, Black,",372.67,336.42,-36.26,25,8410.421346
2129,CA-2016-134859,2016-10-04 00:00:00,9/10/16,Standard Class,JK-16120,Julie Kriz,Home Office,United States,Philadelphia,Pennsylvania,19134,East,OFF-PA-10001293,Office Supplies,Paper,Xerox 1946,47.55,464.34,416.78,24,11144.08881
2133,CA-2016-156524,2016-11-20 00:00:00,26/11/2016,Standard Class,DL-12865,Dan Lawera,Consumer,United States,New York City,New York,10011,East,OFF-PA-10003883,Office Supplies,Paper,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",8.31,866.91,858.6,13,11269.86753
2134,CA-2016-122210,2016-11-30 00:00:00,4/12/16,Standard Class,WB-21850,William Brown,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10003656,Office Supplies,Binders,Fellowes PB200 Plastic Comb Binding Machine,941.88,44.31,-897.57,5,221.5493851
2135,CA-2016-122210,2016-11-30 00:00:00,4/12/16,Standard Class,WB-21850,William Brown,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-FA-10000053,Office Supplies,Fasteners,Revere Boxed Rubber Bands by Revere,571.73,792.75,221.02,20,15854.97689
2136,CA-2016-122210,2016-11-30 00:00:00,4/12/16,Standard Class,WB-21850,William Brown,Consumer,United States,Philadelphia,Pennsylvania,19134,East,TEC-PH-10002807,Technology,Phones,Motorla HX550 Universal Bluetooth Headset,332.44,905.44,573,12,10865.32819
2137,CA-2016-156377,2016-12-31 00:00:00,5/1/17,Standard Class,TB-21625,Trudy Brown,Consumer,United States,Grand Prairie,Texas,75051,Central,FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",576.43,902.36,325.93,1,902.3630959
2138,CA-2016-156377,2016-12-31 00:00:00,5/1/17,Standard Class,TB-21625,Trudy Brown,Consumer,United States,Grand Prairie,Texas,75051,Central,OFF-BI-10002954,Office Supplies,Binders,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,831.72,292.99,-538.73,14,4101.913967
2153,CA-2016-123505,2016-11-22 00:00:00,26/11/2016,Standard Class,AR-10540,Andy Reiter,Consumer,United States,Quincy,Massachusetts,2169,East,OFF-PA-10002586,Office Supplies,Paper,Xerox 1970,690.22,341.26,-348.97,22,7507.665893
2175,CA-2016-132507,2016-07-30 00:00:00,3/8/16,Second Class,CC-12610,Corey Catlett,Corporate,United States,Houston,Texas,77041,Central,OFF-ST-10000943,Office Supplies,Storage,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,430.68,608.25,177.57,1,608.2535816
2199,CA-2016-135363,2016-03-28 00:00:00,2/4/16,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Philadelphia,Pennsylvania,19120,East,OFF-PA-10003177,Office Supplies,Paper,Xerox 1999,740.23,368.13,-372.1,12,4417.506216
2200,CA-2016-135363,2016-03-28 00:00:00,2/4/16,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Philadelphia,Pennsylvania,19120,East,OFF-PA-10000533,Office Supplies,Paper,Southworth Parchment Paper & Envelopes,918.08,892.26,-25.82,22,19629.65988
2203,CA-2016-138002,2016-09-06 00:00:00,12/9/16,Standard Class,BT-11305,Beth Thompson,Home Office,United States,Seattle,Washington,98103,West,OFF-BI-10002160,Office Supplies,Binders,Acco Hanging Data Binders,383.21,564.38,181.17,20,11287.57494
2204,CA-2016-138002,2016-09-06 00:00:00,12/9/16,Standard Class,BT-11305,Beth Thompson,Home Office,United States,Seattle,Washington,98103,West,FUR-FU-10004748,Furniture,Furnishings,"Howard Miller 16"" Diameter Gallery Wall Clock",968.52,658.75,-309.77,16,10539.9484
2205,CA-2016-128860,2016-06-29 00:00:00,5/7/16,Standard Class,SC-20725,Steven Cartwright,Consumer,United States,Lancaster,Pennsylvania,17602,East,FUR-FU-10001473,Furniture,Furnishings,"Eldon Executive Woodline II Desk Accessories, Mahogany",876.88,761.32,-115.56,16,12181.17249
2209,CA-2016-129854,2016-08-22 00:00:00,26/08/2016,Standard Class,RB-19705,Roger Barcio,Home Office,United States,New York City,New York,10009,East,OFF-AR-10000390,Office Supplies,Art,Newell Chalk Holder,790.41,423.38,-367.03,1,423.377656
2222,CA-2016-131884,2016-12-06 00:00:00,6/12/16,Same Day,DK-13375,Dennis Kane,Consumer,United States,Marion,Ohio,43302,East,TEC-PH-10001578,Technology,Phones,Polycom SoundStation2 EX Conference phone,960.33,481.48,-478.85,3,1444.453044
2223,CA-2016-131884,2016-12-06 00:00:00,6/12/16,Same Day,DK-13375,Dennis Kane,Consumer,United States,Marion,Ohio,43302,East,OFF-AR-10004078,Office Supplies,Art,Newell 312,700.07,344.14,-355.94,8,2753.081172
2224,CA-2016-131884,2016-12-06 00:00:00,6/12/16,Same Day,DK-13375,Dennis Kane,Consumer,United States,Marion,Ohio,43302,East,FUR-CH-10004860,Furniture,Chairs,Global Low Back Tilter Chair,403.56,521.84,118.28,3,1565.534192
2234,CA-2016-123232,2016-12-14 00:00:00,16/12/2016,Second Class,DJ-13630,Doug Jacobs,Consumer,United States,Portland,Oregon,97206,West,TEC-PH-10001051,Technology,Phones,HTC One,213.63,182.57,-31.06,15,2738.549692
2236,CA-2016-145849,2016-09-15 00:00:00,17/09/2016,Second Class,CT-11995,Carol Triggs,Consumer,United States,Indianapolis,Indiana,46203,Central,OFF-ST-10000025,Office Supplies,Storage,Fellowes Stor/Drawer Steel Plus Storage Drawers,493.94,77.29,-416.65,20,1545.73816
2237,CA-2016-145849,2016-09-15 00:00:00,17/09/2016,Second Class,CT-11995,Carol Triggs,Consumer,United States,Indianapolis,Indiana,46203,Central,OFF-AR-10000817,Office Supplies,Art,Manco Dry-Lighter Erasable Highlighter,947.23,499.24,-447.99,6,2995.432294
2248,CA-2016-116092,2016-02-15 00:00:00,18/02/2016,Second Class,JM-16195,Justin MacKendrick,Consumer,United States,Los Angeles,California,90004,West,OFF-PA-10004285,Office Supplies,Paper,Xerox 1959,669.64,551.62,-118.02,10,5516.231929
2249,CA-2016-116092,2016-02-15 00:00:00,18/02/2016,Second Class,JM-16195,Justin MacKendrick,Consumer,United States,Los Angeles,California,90004,West,OFF-BI-10001628,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",364.09,465.87,101.78,25,11646.74988
2250,CA-2016-116092,2016-02-15 00:00:00,18/02/2016,Second Class,JM-16195,Justin MacKendrick,Consumer,United States,Los Angeles,California,90004,West,OFF-BI-10000546,Office Supplies,Binders,Avery Durable Binders,312.81,673.58,360.77,9,6062.253074
2251,CA-2016-116092,2016-02-15 00:00:00,18/02/2016,Second Class,JM-16195,Justin MacKendrick,Consumer,United States,Los Angeles,California,90004,West,OFF-AP-10001391,Office Supplies,Appliances,Kensington 6 Outlet MasterPiece HOMEOFFICE Power Control Center,527.28,933.47,406.19,13,12135.09977
2252,CA-2016-116092,2016-02-15 00:00:00,18/02/2016,Second Class,JM-16195,Justin MacKendrick,Consumer,United States,Los Angeles,California,90004,West,OFF-PA-10000477,Office Supplies,Paper,Xerox 22,554.12,643.41,89.3,23,14798.53792
2254,CA-2016-169201,2016-09-28 00:00:00,1/10/16,First Class,HG-14965,Henry Goldwyn,Corporate,United States,San Francisco,California,94110,West,OFF-AP-10000696,Office Supplies,Appliances,Holmes Odor Grabber,257.56,69.33,-188.23,18,1247.95025
2255,CA-2016-169201,2016-09-28 00:00:00,1/10/16,First Class,HG-14965,Henry Goldwyn,Corporate,United States,San Francisco,California,94110,West,OFF-AP-10002082,Office Supplies,Appliances,Holmes HEPA Air Purifier,503.76,677.54,173.78,19,12873.33134
2260,CA-2016-117611,2016-11-08 00:00:00,10/11/16,Second Class,MZ-17335,Maria Zettner,Home Office,United States,San Diego,California,92024,West,OFF-FA-10002280,Office Supplies,Fasteners,Advantus Plastic Paper Clips,879.33,134.54,-744.79,5,672.7138679
2261,CA-2016-117611,2016-11-08 00:00:00,10/11/16,Second Class,MZ-17335,Maria Zettner,Home Office,United States,San Diego,California,92024,West,TEC-AC-10002049,Technology,Accessories,Logitech G19 Programmable Gaming Keyboard,94.28,984.61,890.33,16,15753.76901
2262,US-2016-137960,2016-12-18 00:00:00,18/12/2016,Same Day,MW-18220,Mitch Webber,Consumer,United States,New York City,New York,10035,East,TEC-AC-10002253,Technology,Accessories,Imation Bio 8GB USB Flash Drive Imation Corp,936.62,69.66,-866.96,1,69.66023251
2272,CA-2016-102036,2016-09-21 00:00:00,27/09/2016,Standard Class,CS-12130,Chad Sievert,Consumer,United States,Seattle,Washington,98105,West,OFF-ST-10003123,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,795.35,920.48,125.12,16,14727.65269
2273,CA-2016-142944,2016-03-06 00:00:00,11/3/16,Standard Class,JL-15850,John Lucas,Consumer,United States,San Francisco,California,94122,West,FUR-FU-10000308,Furniture,Furnishings,Deflect-o Glass Clear Studded Chair Mats,127.01,135.8,8.78,16,2172.748388
2274,CA-2016-142944,2016-03-06 00:00:00,11/3/16,Standard Class,JL-15850,John Lucas,Consumer,United States,San Francisco,California,94122,West,TEC-CO-10003763,Technology,Copiers,Canon PC1060 Personal Laser Copier,868.36,896.25,27.89,22,19717.51087
2284,CA-2016-153108,2016-03-05 00:00:00,9/3/16,Standard Class,SF-20200,Sarah Foster,Consumer,United States,New Castle,Indiana,47362,Central,TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,150.89,319.09,168.21,23,7339.171408
2285,CA-2016-153108,2016-03-05 00:00:00,9/3/16,Standard Class,SF-20200,Sarah Foster,Consumer,United States,New Castle,Indiana,47362,Central,OFF-AP-10002222,Office Supplies,Appliances,Staple holder,179.76,838.97,659.21,11,9228.722127
2291,CA-2016-149342,2016-04-20 00:00:00,25/04/2016,Standard Class,TS-21160,Theresa Swint,Corporate,United States,Columbus,Georgia,31907,South,TEC-PH-10001557,Technology,Phones,Pyle PMP37LED,574.5,511.75,-62.75,12,6141.00598
2292,CA-2016-149342,2016-04-20 00:00:00,25/04/2016,Standard Class,TS-21160,Theresa Swint,Corporate,United States,Columbus,Georgia,31907,South,FUR-FU-10002937,Furniture,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",367.14,317.91,-49.22,14,4450.778779
2293,CA-2016-149342,2016-04-20 00:00:00,25/04/2016,Standard Class,TS-21160,Theresa Swint,Corporate,United States,Columbus,Georgia,31907,South,OFF-PA-10001166,Office Supplies,Paper,Xerox 2,726.37,954.23,227.86,11,10496.52889
2294,CA-2016-130995,2016-11-01 00:00:00,6/11/16,Standard Class,QJ-19255,Quincy Jones,Corporate,United States,New York City,New York,10009,East,TEC-PH-10000347,Technology,Phones,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,3.27,277.51,274.24,23,6382.787061
2296,CA-2016-113145,2016-11-01 00:00:00,5/11/16,Standard Class,VD-21670,Valerie Dominguez,Consumer,United States,New York City,New York,10011,East,OFF-PA-10002659,Office Supplies,Paper,Avoid Verbal Orders Carbonless Minifold Book,424.72,97,-327.72,22,2134.055742
2297,CA-2016-113145,2016-11-01 00:00:00,5/11/16,Standard Class,VD-21670,Valerie Dominguez,Consumer,United States,New York City,New York,10011,East,FUR-FU-10000965,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock",822.67,887.77,65.09,9,7989.899936
2298,CA-2016-113145,2016-11-01 00:00:00,5/11/16,Standard Class,VD-21670,Valerie Dominguez,Consumer,United States,New York City,New York,10011,East,TEC-PH-10001527,Technology,Phones,Plantronics MX500i Earset,789.8,723.41,-66.39,11,7957.524586
2299,CA-2016-113145,2016-11-01 00:00:00,5/11/16,Standard Class,VD-21670,Valerie Dominguez,Consumer,United States,New York City,New York,10011,East,TEC-AC-10001838,Technology,Accessories,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,513.04,12.5,-500.54,15,187.5320114
2300,CA-2016-113145,2016-11-01 00:00:00,5/11/16,Standard Class,VD-21670,Valerie Dominguez,Consumer,United States,New York City,New York,10011,East,TEC-PH-10002597,Technology,Phones,Xblue XB-1670-86 X16 Small Office Telephone - Titanium,272.39,463.71,191.33,10,4637.13662
2307,CA-2016-160794,2016-08-06 00:00:00,8/8/16,First Class,MS-17980,Michael Stewart,Corporate,United States,Houston,Texas,77041,Central,OFF-PA-10004156,Office Supplies,Paper,Xerox 188,417.09,869.07,451.97,6,5214.394896
2320,CA-2016-117828,2016-12-23 00:00:00,26/12/2016,First Class,BD-11500,Bradley Drucker,Consumer,United States,Richmond,Virginia,23223,South,OFF-AP-10001563,Office Supplies,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector,159.66,830.25,670.59,14,11623.48342
2322,CA-2016-109470,2016-12-31 00:00:00,3/1/17,Second Class,KC-16255,Karen Carlisle,Corporate,United States,Henderson,Kentucky,42420,South,OFF-BI-10004492,Office Supplies,Binders,Tuf-Vin Binders,849.77,307.33,-542.44,3,921.9915973
2323,CA-2016-109470,2016-12-31 00:00:00,3/1/17,Second Class,KC-16255,Karen Carlisle,Corporate,United States,Henderson,Kentucky,42420,South,OFF-BI-10001072,Office Supplies,Binders,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",457.6,177.29,-280.31,2,354.5746331
2324,CA-2016-109470,2016-12-31 00:00:00,3/1/17,Second Class,KC-16255,Karen Carlisle,Corporate,United States,Henderson,Kentucky,42420,South,OFF-BI-10003707,Office Supplies,Binders,Aluminum Screw Posts,194.46,203.74,9.29,2,407.4838602
2325,CA-2016-109470,2016-12-31 00:00:00,3/1/17,Second Class,KC-16255,Karen Carlisle,Corporate,United States,Henderson,Kentucky,42420,South,OFF-BI-10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,113.41,249.42,136.01,5,1247.094161
2326,CA-2016-105102,2016-09-15 00:00:00,19/09/2016,Second Class,BM-11575,Brendan Murry,Corporate,United States,New York City,New York,10035,East,OFF-BI-10002082,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,93.74,870.27,776.53,16,13924.24941
2327,CA-2016-105102,2016-09-15 00:00:00,19/09/2016,Second Class,BM-11575,Brendan Murry,Corporate,United States,New York City,New York,10035,East,FUR-BO-10004709,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",498.04,826.69,328.65,22,18187.20964
2328,CA-2016-105102,2016-09-15 00:00:00,19/09/2016,Second Class,BM-11575,Brendan Murry,Corporate,United States,New York City,New York,10035,East,OFF-PA-10002365,Office Supplies,Paper,Xerox 1967,826.39,562.86,-263.53,1,562.8643927
2330,US-2016-147739,2016-12-25 00:00:00,29/12/2016,Standard Class,JD-16150,Justin Deggeller,Corporate,United States,Philadelphia,Pennsylvania,19140,East,FUR-FU-10001468,Furniture,Furnishings,Tenex Antistatic Computer Chair Mats,738.43,69.26,-669.17,11,761.8455601
2354,CA-2016-111514,2016-08-31 00:00:00,2/9/16,First Class,SC-20260,Scott Cohen,Corporate,United States,San Francisco,California,94122,West,FUR-BO-10002545,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",274.52,217.53,-56.99,25,5438.290417
2355,CA-2016-111514,2016-08-31 00:00:00,2/9/16,First Class,SC-20260,Scott Cohen,Corporate,United States,San Francisco,California,94122,West,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,831.16,160.93,-670.24,20,3218.503147
2356,CA-2016-111514,2016-08-31 00:00:00,2/9/16,First Class,SC-20260,Scott Cohen,Corporate,United States,San Francisco,California,94122,West,TEC-AC-10004864,Technology,Accessories,Memorex Micro Travel Drive 32 GB,109.72,908.51,798.79,23,20895.7257
2357,CA-2016-111514,2016-08-31 00:00:00,2/9/16,First Class,SC-20260,Scott Cohen,Corporate,United States,San Francisco,California,94122,West,TEC-MA-10000597,Technology,Machines,Lexmark S315 Color Inkjet Printer,139.77,256.36,116.59,22,5639.913794
2379,CA-2016-148628,2016-12-06 00:00:00,11/12/16,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Thousand Oaks,California,91360,West,OFF-PA-10003883,Office Supplies,Paper,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",505.4,905.4,400,13,11770.14647
2388,CA-2016-145065,2016-12-12 00:00:00,15/12/2016,First Class,DK-13375,Dennis Kane,Consumer,United States,San Diego,California,92105,West,OFF-FA-10001229,Office Supplies,Fasteners,Staples,311.89,970.76,658.87,22,21356.73634
2389,CA-2016-145065,2016-12-12 00:00:00,15/12/2016,First Class,DK-13375,Dennis Kane,Consumer,United States,San Diego,California,92105,West,OFF-BI-10002437,Office Supplies,Binders,Recycled Premium Regency Composition Covers,262.92,336.71,73.8,9,3030.431706
2390,US-2016-127040,2016-12-06 00:00:00,10/12/16,Standard Class,SG-20605,Speros Goranitis,Consumer,United States,New York City,New York,10009,East,OFF-PA-10004255,Office Supplies,Paper,Xerox 219,985.19,912.72,-72.47,18,16429.01569
2391,US-2016-127040,2016-12-06 00:00:00,10/12/16,Standard Class,SG-20605,Speros Goranitis,Consumer,United States,New York City,New York,10009,East,OFF-PA-10001184,Office Supplies,Paper,Xerox 1903,461.14,557.21,96.07,3,1671.627138
2392,US-2016-127040,2016-12-06 00:00:00,10/12/16,Standard Class,SG-20605,Speros Goranitis,Consumer,United States,New York City,New York,10009,East,TEC-AC-10002637,Technology,Accessories,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),189.94,913.06,723.12,4,3652.223204
2393,US-2016-127040,2016-12-06 00:00:00,10/12/16,Standard Class,SG-20605,Speros Goranitis,Consumer,United States,New York City,New York,10009,East,FUR-FU-10002878,Furniture,Furnishings,"Seth Thomas 14"" Day/Date Wall Clock",315.79,709.2,393.42,25,17730.08179
2395,CA-2016-137897,2016-11-14 00:00:00,19/11/2016,Standard Class,PJ-18835,Patrick Jones,Corporate,United States,New York City,New York,10035,East,TEC-AC-10002217,Technology,Accessories,Imation Clip USB flash drive - 8 GB,114.32,329.61,215.29,9,2966.482157
2396,CA-2016-137897,2016-11-14 00:00:00,19/11/2016,Standard Class,PJ-18835,Patrick Jones,Corporate,United States,New York City,New York,10035,East,TEC-AC-10001267,Technology,Accessories,Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,662.17,59.88,-602.29,13,778.4262988
2397,CA-2016-137897,2016-11-14 00:00:00,19/11/2016,Standard Class,PJ-18835,Patrick Jones,Corporate,United States,New York City,New York,10035,East,OFF-PA-10004041,Office Supplies,Paper,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",71.49,955.82,884.33,3,2867.452317
2412,CA-2016-142041,2016-06-07 00:00:00,9/6/16,Second Class,EM-13810,Eleni McCrary,Corporate,United States,Los Angeles,California,90036,West,OFF-BI-10004187,Office Supplies,Binders,3-ring staple pack,682.49,78.47,-604.01,18,1412.499555
2416,CA-2016-146087,2016-07-06 00:00:00,11/7/16,Standard Class,PP-18955,Paul Prost,Home Office,United States,Holyoke,Massachusetts,1040,East,FUR-BO-10002824,Furniture,Bookcases,Bush Mission Pointe Library,494.7,488.87,-5.83,3,1466.606161
2435,CA-2016-154746,2016-11-14 00:00:00,17/11/2016,First Class,PJ-18835,Patrick Jones,Corporate,United States,Springfield,Virginia,22153,South,OFF-EN-10001532,Office Supplies,Envelopes,Brown Kraft Recycled Envelopes,327.12,692.71,365.59,21,14546.94641
2436,CA-2016-154746,2016-11-14 00:00:00,17/11/2016,First Class,PJ-18835,Patrick Jones,Corporate,United States,Springfield,Virginia,22153,South,OFF-AP-10003057,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 16' x 20' Room,392.27,360.69,-31.58,4,1442.750922
